trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
6T-R02,05:16:05,05:16:15,B05425P,10,,0,
6T-R02,05:17:52,05:18:02,B00695P,11,,0,
6T-R02,05:20:26,05:20:36,B06741P,12,,0,
6T-R02,05:21:59,05:22:09,B06742P,13,,0,
6T-R02,05:25:59,05:26:09,B06743P,14,,0,
6T-R02,05:28:24,05:28:34,B06744P,15,,0,
6T-R02,05:32:12,05:32:22,B06745P,16,,0,
6T-R02,05:33:29,05:33:39,B06746P,17,,0,
6T-R02,05:36:06,05:36:16,B06727P,18,,0,
6T-R02,05:40:50,05:41:00,B06750P,19,,0,
6T-R02,05:43:43,05:43:53,B03077P,20,,0,
6T-R02,05:45:56,05:46:06,B00029P,21,,0,
6T-R02,05:47:26,05:47:36,B00251P,22,,0,
6T-R02,05:48:54,05:49:04,B00035P,23,,0,
6T-R02,05:52:45,05:52:55,B04438P,24,,0,
6T-R02,05:55:20,05:55:30,B04504P,25,,0,
6T-R02,05:56:28,05:56:38,B06749P,26,,0,
6T-R02,05:58:33,05:58:43,B06029P,27,,0,
6T-R02,05:59:58,06:00:08,B05265P,28,,0,
6T-R02,06:00:58,06:01:08,B06030P,29,,0,
6T-R02,06:01:27,06:01:37,B01881P,30,,0,
6T-R02,06:02:30,06:02:40,B06031P,31,,0,
6T-R02,06:04:33,06:04:43,B06633P,32,,0,
6T-R02,06:11:39,06:11:49,B06648P,33,,0,
6T-R02,06:12:06,06:12:16,B03078P,34,,0,
D31-R03,05:00:00,05:00:10,B05399P,0,,0,
D31-R03,05:07:31,05:07:41,B06641P,1,,0,
D31-R03,05:09:33,05:09:43,B05409P,2,,0,
D31-R03,05:11:37,05:11:47,B00203P,3,,0,
D31-R03,05:15:31,05:15:41,B06642P,4,,0,
D31-R03,05:22:18,05:22:28,B06643P,5,,0,
D31-R03,06:37:03,06:37:13,B02412P,6,,0,
D31-R03,06:38:30,06:38:40,B01962P,7,,0,
D31-R03,06:39:42,06:39:52,B01963P,8,,0,
D31-R03,06:40:36,06:40:46,B00163P,9,,0,
D31-R03,06:42:31,06:42:41,B01893P,10,,0,
D31-R03,06:44:10,06:44:20,B00664P,11,,0,
D31-R03,06:46:20,06:46:30,B01832P,12,,0,
D31-R03,06:48:32,06:48:42,B02103P,13,,0,
D31-R03,06:51:09,06:51:19,B02411P,14,,0,
D31-R03,06:51:57,06:52:07,B04686P,15,,0,
D32-R01,05:00:00,05:00:10,B05399P,0,,0,
D32-R01,05:07:32,05:07:42,B06641P,1,,0,
D32-R01,05:09:34,05:09:44,B05409P,2,,0,
D32-R01,05:11:38,05:11:48,B00203P,3,,0,
D32-R01,05:15:33,05:15:43,B06642P,4,,0,
D32-R01,05:22:20,05:22:30,B06643P,5,,0,
D32-R01,06:29:22,06:29:32,B00222P,6,,0,
D32-R01,06:31:30,06:31:40,B00378P,7,,0,
D32-R01,06:32:51,06:33:01,B00612P,8,,0,
D32-R01,06:34:53,06:35:03,B00589P,9,,0,
D32-R01,06:42:29,06:42:39,B02896P,10,,0,
D32-R01,06:44:22,06:44:32,B02414P,11,,0,
D32-R01,06:45:26,06:45:36,B00611P,12,,0,
D32-R01,06:46:36,06:46:46,B05544P,13,,0,
D32-R01,06:48:08,06:48:18,B00221P,14,,0,
JAK.54-R01,05:00:00,05:00:10,B02970P,0,,0,
JAK.54-R01,05:04:02,05:04:12,B03338P,1,,0,
JAK.54-R01,05:06:08,05:06:18,B01396P,2,,0,
JAK.54-R01,05:07:07,05:07:17,B05058P,3,,0,
JAK.54-R01,05:09:05,05:09:15,B02417P,4,,0,
JAK.54-R01,05:12:46,05:12:56,B03125P,5,,0,
JAK.54-R01,05:14:28,05:14:38,B04637P,6,,0,
JAK.54-R01,05:15:05,05:15:15,B04567P,7,,0,
JAK.54-R01,05:16:07,05:16:17,B04380P,8,,0,
JAK.54-R01,05:17:13,05:17:23,B03486P,9,,0,
JAK.54-R01,05:18:06,05:18:16,B03163P,10,,0,
JAK.54-R01,05:18:52,05:19:02,B01306P,11,,0,
JAK.54-R01,05:20:06,05:20:16,B04039P,12,,0,
JAK.54-R01,05:21:28,05:21:38,B02079P,13,,0,
JAK.54-R01,05:23:20,05:23:30,B01484P,14,,0,
JAK.54-R01,05:24:50,05:25:00,B05883P,15,,0,
JAK.54-R01,05:25:54,05:26:04,B00373P,16,,0,
JAK.54-R01,05:26:27,05:26:37,B05884P,17,,0,
JAK.54-R01,05:27:18,05:27:28,B01635P,18,,0,
JAK.54-R01,05:27:50,05:28:00,B05894P,19,,0,
JAK.54-R01,05:28:50,05:29:00,B01294P,20,,0,
JAK.54-R01,05:33:11,05:33:21,B01192P,21,,0,
JAK.54-R01,05:34:42,05:34:52,B00975P,22,,0,
JAK.54-R01,05:38:01,05:38:11,B01919P,23,,0,
JAK.54-R01,05:39:15,05:39:25,B03824P,24,,0,
JAK.54-R01,05:39:48,05:39:58,B02981P,25,,0,
JAK.54-R01,05:41:34,05:41:44,B03826P,26,,0,
JAK.54-R01,05:43:12,05:43:22,B04493P,27,,0,
JAK.54-R01,05:45:42,05:45:52,B04985P,28,,0,
JAK.54-R01,05:47:33,05:47:43,B05524P,29,,0,
JAK.54-R01,05:48:53,05:49:03,B02246P,30,,0,
JAK.54-R01,05:49:34,05:49:44,B01686P,31,,0,
JAK.54-R01,05:51:27,05:51:37,B03107P,32,,0,
JAK.54-R01,05:52:59,05:53:09,B03180P,33,,0,
JAK.54-R01,05:54:14,05:54:24,B05180P,34,,0,
JAK.54-R01,05:55:11,05:55:21,B01663P,35,,0,
JAK.54-R01,05:55:44,05:55:54,B05705P,36,,0,
JAK.56-R03,05:00:00,05:00:10,B00784P,0,,0,
JAK.56-R03,05:03:02,05:03:12,B04834P,1,,0,
JAK.56-R03,05:03:51,05:04:01,B03381P,2,,0,
JAK.56-R03,05:05:09,05:05:19,B01899P,3,,0,
JAK.56-R03,05:06:50,05:07:00,B06856P,4,,0,
JAK.56-R03,05:08:19,05:08:29,B02054P,5,,0,
JAK.56-R03,05:10:06,05:10:16,B04373P,6,,0,
JAK.56-R03,05:11:13,05:11:23,B01033P,7,,0,
JAK.56-R03,05:13:14,05:13:24,B03025P,8,,0,
JAK.56-R03,05:14:44,05:14:54,B01718P,9,,0,
JAK.56-R03,05:15:57,05:16:07,B05160P,10,,0,
JAK.56-R03,05:16:45,05:16:55,B05102P,11,,0,
JAK.56-R03,05:17:45,05:17:55,B03748P,12,,0,
JAK.56-R03,05:18:34,05:18:44,B01441P,13,,0,
JAK.56-R03,05:19:45,05:19:55,B03401P,14,,0,
JAK.56-R03,05:20:40,05:20:50,B03917P,15,,0,
JAK.56-R03,05:21:29,05:21:39,B02586P,16,,0,
JAK.56-R03,05:22:06,05:22:16,B02587P,17,,0,
JAK.56-R03,05:24:36,05:24:46,B02354P,18,,0,
JAK.56-R03,05:25:59,05:26:09,B03515P,19,,0,
JAK.56-R03,05:26:53,05:27:03,B05100P,20,,0,
JAK.56-R03,05:27:50,05:28:00,B01880P,21,,0,
JAK.56-R03,05:29:11,05:29:21,B01291P,22,,0,
JAK.56-R03,05:30:18,05:30:28,B03947P,23,,0,
JAK.56-R03,05:30:46,05:30:56,B00149P,24,,0,
JAK.56-R03,05:31:39,05:31:49,B02460P,25,,0,
JAK.56-R03,05:32:47,05:32:57,B04930P,26,,0,
JAK.56-R03,05:33:28,05:33:38,B03654P,27,,0,
JAK.56-R03,05:34:54,05:35:04,B04432P,28,,0,
JAK.56-R03,05:37:03,05:37:13,B04735P,29,,0,
JAK.56-R03,05:39:28,05:39:38,B03434P,30,,0,
JAK.56-R03,05:40:40,05:40:50,B05175P,31,,0,
JAK.56-R03,05:42:01,05:42:11,B05054P,32,,0,
JAK.56-R03,05:44:40,05:44:50,B02221P,33,,0,
JAK.56-R03,05:47:15,05:47:25,B03609P,34,,0,
JAK.56-R03,05:48:27,05:48:37,B04093P,35,,0,
JAK.56-R03,05:49:39,05:49:49,B03970P,36,,0,
JAK.56-R03,05:50:31,05:50:41,B05173P,37,,0,
JAK.56-R03,05:51:05,05:51:15,B05174P,38,,0,
JAK.56-R03,05:52:29,05:52:39,B03020P,39,,0,
JAK.56-R03,05:53:33,05:53:43,B00874P,40,,0,
JAK.56-R03,05:54:28,05:54:38,B02952P,41,,0,
JAK.56-R03,05:55:27,05:55:37,B03825P,42,,0,
JAK.56-R03,05:56:30,05:56:40,B00588P,43,,0,
JAK.56-R03,05:57:30,05:57:40,B02951P,44,,0,
JAK.56-R03,05:58:35,05:58:45,B04394P,45,,0,
JAK.56-R03,06:00:42,06:00:52,B04810P,46,,0,
JAK.56-R03,06:02:41,06:02:51,B06306P,47,,0,
JAK.56-R03,06:04:38,06:04:48,B06301P,48,,0,
JAK.56-R03,06:05:46,06:05:56,B02819P,49,,0,
JAK.56-R03,06:08:52,06:09:02,B06304P,50,,0,
JAK.56-R03,06:16:22,06:16:32,B06317P,51,,0,
JAK.56-R03,06:17:18,06:17:28,B05498P,52,,0,
JAK.56-R03,06:19:47,06:19:57,B00796P,53,,0,
JAK.56-R03,06:22:03,06:22:13,B01646P,54,,0,
JAK.56-R03,06:25:03,06:25:13,B00215P,55,,0,
JAK.56-R03,06:26:27,06:26:37,B01735P,56,,0,
JAK.56-R03,06:28:15,06:28:25,B05704P,57,,0,
JAK.88-R01,05:00:00,05:00:10,B05728P,0,,0,
JAK.88-R01,05:04:52,05:05:02,B05955P,1,,0,
JAK.88-R01,05:06:38,05:06:48,B05958P,2,,0,
JAK.88-R01,05:08:05,05:08:15,B00882P,3,,0,
JAK.88-R01,05:09:31,05:09:41,B05959P,4,,0,
JAK.88-R01,05:10:02,05:10:12,B05573P,5,,0,
JAK.88-R01,05:11:28,05:11:38,B03732P,6,,0,
JAK.88-R01,05:12:20,05:12:30,B04664P,7,,0,
JAK.88-R01,05:15:02,05:15:12,B05961P,8,,0,
JAK.88-R01,05:18:14,05:18:24,B05962P,9,,0,
JAK.88-R01,05:21:28,05:21:38,B05964P,10,,0,
JAK.88-R01,05:22:38,05:22:48,B05965P,11,,0,
JAK.88-R01,05:23:38,05:23:48,B05966P,12,,0,
JAK.88-R01,05:25:30,05:25:40,B05967P,13,,0,
JAK.88-R01,05:27:52,05:28:02,B05969P,14,,0,
JAK.88-R01,05:28:23,05:28:33,B05971P,15,,0,
JAK.88-R01,05:29:28,05:29:38,B05972P,16,,0,
JAK.88-R01,05:31:01,05:31:11,B05975P,17,,0,
JAK.88-R01,05:32:47,05:32:57,B05976P,18,,0,
JAK.88-R01,05:34:32,05:34:42,B00853P,19,,0,
JAK.88-R01,05:35:41,05:35:51,B00722P,20,,0,
JAK.88-R01,05:36:46,05:36:56,B02839P,21,,0,
JAK.88-R01,05:39:00,05:39:10,B00721P,22,,0,
JAK.88-R01,05:41:07,05:41:17,B02547P,23,,0,
JAK.88-R01,05:42:10,05:42:20,B02922P,24,,0,
JAK.88-R01,05:42:43,05:42:53,B04821P,25,,0,
JAK.88-R01,05:44:29,05:44:39,B05286P,26,,0,
JAK.88-R01,05:45:49,05:45:59,B04679P,27,,0,
JAK.88-R01,05:47:14,05:47:24,B03242P,28,,0,
JAK.88-R01,05:48:47,05:48:57,B02088P,29,,0,
JAK.88-R01,05:53:26,05:53:36,B05978P,30,,0,
JAK.88-R01,05:55:09,05:55:19,B05980P,31,,0,
JAK.88-R01,05:56:17,05:56:27,B05982P,32,,0,
JAK.88-R01,05:57:26,05:57:36,B05984P,33,,0,
JAK.88-R01,05:58:51,05:59:01,B05986P,34,,0,
JAK.88-R01,06:02:01,06:02:11,B05988P,35,,0,
JAK.88-R01,06:03:28,06:03:38,B05989P,36,,0,
JAK.85-R02,05:00:00,05:00:10,B00283P,0,,0,
JAK.85-R02,05:01:15,05:01:25,B02189P,1,,0,
JAK.85-R02,05:02:58,05:03:08,B05824P,2,,0,
JAK.85-R02,05:04:50,05:05:00,B05826P,3,,0,
JAK.85-R02,05:08:25,05:08:35,B05634P,4,,0,
JAK.85-R02,05:09:36,05:09:46,B04892P,5,,0,
JAK.85-R02,05:10:18,05:10:28,B04179P,6,,0,
JAK.85-R02,05:12:23,05:12:33,B05684P,7,,0,
JAK.85-R02,05:14:47,05:14:57,B03289P,8,,0,
JAK.85-R02,05:16:52,05:17:02,B01676P,9,,0,
JAK.85-R02,05:19:28,05:19:38,B00636P,10,,0,
JAK.85-R02,05:20:20,05:20:30,B00328P,11,,0,
JAK.85-R02,05:20:51,05:21:01,B00637P,12,,0,
JAK.85-R02,05:23:33,05:23:43,B01677P,13,,0,
JAK.85-R02,05:25:33,05:25:43,B02261P,14,,0,
JAK.85-R02,05:26:56,05:27:06,B05141P,15,,0,
JAK.85-R02,05:28:43,05:28:53,B04180P,16,,0,
JAK.85-R02,05:29:55,05:30:05,B03837P,17,,0,
JAK.85-R02,05:30:47,05:30:57,B03444P,18,,0,
JAK.85-R02,05:31:26,05:31:36,B04122P,19,,0,
JAK.85-R02,05:32:13,05:32:23,B04246P,20,,0,
JAK.85-R02,05:33:58,05:34:08,B04851P,21,,0,
JAK.85-R02,05:35:30,05:35:40,B04304P,22,,0,
JAK.85-R02,05:37:20,05:37:30,B04586P,23,,0,
JAK.85-R02,05:39:39,05:39:49,B05828P,24,,0,
JAK.85-R02,05:41:02,05:41:12,B05615P,25,,0,
JAK.85-R02,05:42:11,05:42:21,B05166P,26,,0,
JAK.85-R02,05:42:59,05:43:09,B04255P,27,,0,
JAK.85-R02,05:44:12,05:44:22,B01641P,28,,0,
JAK.85-R02,05:45:19,05:45:29,B01642P,29,,0,
JAK.85-R02,05:46:01,05:46:11,B03952P,30,,0,
JAK.85-R02,05:47:05,05:47:15,B04566P,31,,0,
JAK.85-R02,05:47:44,05:47:54,B04097P,32,,0,
JAK.85-R02,05:50:38,05:50:48,B02273P,33,,0,
JAK.85-R02,05:51:48,05:51:58,B05004P,34,,0,
JAK.85-R02,05:53:06,05:53:16,B00802P,35,,0,
JAK.85-R02,05:54:20,05:54:30,B02791P,36,,0,
JAK.85-R02,05:54:49,05:54:59,B02790P,37,,0,
JAK.85-R02,05:55:39,05:55:49,B03145P,38,,0,
JAK.85-R02,05:57:07,05:57:17,B02463P,39,,0,
JAK.85-R02,05:58:03,05:58:13,B00365P,40,,0,
JAK.85-R02,05:59:22,05:59:32,B05459P,41,,0,
JAK.85-R02,06:06:07,06:06:17,B05951P,42,,0,
BW9-R01,05:00:00,05:00:10,B00806P,0,,0,
BW9-R01,05:03:44,05:03:54,B00390P,1,,0,
BW9-R01,05:04:51,05:05:01,B05441P,2,,0,
BW9-R01,06:32:37,06:32:47,B00197P,3,,0,
BW9-R01,06:35:36,06:35:46,B06047P,4,,0,
BW9-R01,06:41:31,06:41:41,B06048P,5,,0,
BW9-R01,06:43:47,06:43:57,B06907P,6,,0,
BW9-R01,06:46:52,06:47:02,B06049P,7,,0,
BW9-R01,06:50:29,06:50:39,B06040P,8,,0,
4F-R03,05:00:00,05:00:10,B05718P,0,,0,
4F-R03,05:01:21,05:01:31,B00072P,1,,0,
4F-R03,05:02:08,05:02:18,B03139P,2,,0,
4F-R03,05:04:07,05:04:17,B04142P,3,,0,
4F-R03,05:06:24,05:06:34,B00092P,4,,0,
4F-R03,05:07:28,05:07:38,B02108P,5,,0,
4F-R03,05:09:47,05:09:57,B05751P,6,,0,
4F-R03,05:11:39,05:11:49,B02029P,7,,0,
4F-R03,05:12:56,05:13:06,B00713P,8,,0,
4F-R03,05:14:02,05:14:12,B02929P,9,,0,
4F-R03,05:15:25,05:15:35,B05121P,10,,0,
4F-R03,05:16:53,05:17:03,B05387P,11,,0,
4F-R03,05:17:50,05:18:00,B02121P,12,,0,
4F-R03,05:18:37,05:18:47,B01884P,13,,0,
4F-R03,05:20:21,05:20:31,B00646P,14,,0,
4F-R03,05:21:20,05:21:30,B01570P,15,,0,
4F-R03,05:21:59,05:22:09,B01171P,16,,0,
4F-R03,05:25:20,05:25:30,B00939P,17,,0,
4F-R03,05:28:28,05:28:38,B05846P,18,,0,
4F-R03,05:29:21,05:29:31,B05831P,19,,0,
4F-R03,05:31:36,05:31:46,B00622P,20,,0,
4F-R03,05:33:47,05:33:57,B01455P,21,,0,
4F-R03,05:34:54,05:35:04,B02815P,22,,0,
4F-R03,05:37:26,05:37:36,B02529P,23,,0,
4F-R03,05:38:36,05:38:46,B02974P,24,,0,
4F-R03,05:43:59,05:44:09,B04891P,25,,0,
4F-R03,05:46:23,05:46:33,B01021P,26,,0,
4F-R03,05:47:25,05:47:35,B05084P,27,,0,
4F-R03,05:49:14,05:49:24,B05023P,28,,0,
4F-R03,05:50:22,05:50:32,B05275P,29,,0,
4F-R03,05:51:12,05:51:22,B03959P,30,,0,
4F-R03,05:52:52,05:53:02,B03194P,31,,0,
4F-R03,05:54:19,05:54:29,B02549P,32,,0,
4F-R03,05:55:56,05:56:06,B05929P,33,,0,
4F-R03,05:57:17,05:57:27,B05526P,34,,0,
4F-R03,05:58:21,05:58:31,B03455P,35,,0,
4F-R03,05:59:50,06:00:00,B00538P,36,,0,
4F-R03,06:00:57,06:01:07,B01009P,37,,0,
4F-R03,06:03:22,06:03:32,B03745P,38,,0,
4F-R03,06:05:19,06:05:29,B04157P,39,,0,
4F-R03,06:07:01,06:07:11,B05671P,40,,0,
4F-R03,06:07:53,06:08:03,B00866P,41,,0,
4F-R03,06:09:05,06:09:15,B02942P,42,,0,
4F-R03,06:09:45,06:09:55,B05798P,43,,0,
4F-R03,06:11:43,06:11:53,B02943P,44,,0,
4F-R03,06:13:09,06:13:19,B02946P,45,,0,
4F-R03,06:14:15,06:14:25,B03325P,46,,0,
4F-R03,06:16:13,06:16:23,B02274P,47,,0,
4F-R03,06:17:18,06:17:28,B01779P,48,,0,
4F-R03,06:19:01,06:19:11,B02848P,49,,0,
4F-R03,06:20:17,06:20:27,B02671P,50,,0,
4F-R03,06:21:29,06:21:39,B02856P,51,,0,
4F-R03,06:22:43,06:22:53,B02999P,52,,0,
4F-R03,06:23:31,06:23:41,B02997P,53,,0,
JAK.18-R01,05:00:00,05:00:10,B05436P,0,,0,
JAK.18-R01,05:01:43,05:01:53,B04187P,1,,0,
JAK.18-R01,05:02:57,05:03:07,B02729P,2,,0,
JAK.18-R01,05:03:33,05:03:43,B02727P,3,,0,
JAK.18-R01,05:04:16,05:04:26,B05352P,4,,0,
JAK.18-R01,05:05:23,05:05:33,B04186P,5,,0,
JAK.18-R01,05:06:15,05:06:25,B04038P,6,,0,
JAK.18-R01,05:07:18,05:07:28,B03808P,7,,0,
JAK.18-R01,05:08:10,05:08:20,B01450P,8,,0,
JAK.18-R01,05:10:03,05:10:13,B03462P,9,,0,
JAK.18-R01,05:12:28,05:12:38,B02393P,10,,0,
JAK.18-R01,05:14:35,05:14:45,B02563P,11,,0,
JAK.18-R01,05:16:31,05:16:41,B00605P,12,,0,
JAK.18-R01,05:17:41,05:17:51,B04543P,13,,0,
JAK.18-R01,05:18:33,05:18:43,B04173P,14,,0,
JAK.18-R01,05:19:09,05:19:19,B01670P,15,,0,
JAK.18-R01,05:20:15,05:20:25,B01668P,16,,0,
JAK.18-R01,05:21:22,05:21:32,B05185P,17,,0,
JAK.18-R01,05:22:27,05:22:37,B05594P,18,,0,
JAK.18-R01,05:23:53,05:24:03,B03116P,19,,0,
JAK.18-R01,05:25:50,05:26:00,B00573P,20,,0,
JAK.18-R01,05:26:34,05:26:44,B04551P,21,,0,
JAK.18-R01,05:27:25,05:27:35,B05190P,22,,0,
JAK.18-R01,05:28:47,05:28:57,B03871P,23,,0,
JAK.18-R01,05:29:56,05:30:06,B03870P,24,,0,
JAK.18-R01,05:31:00,05:31:10,B00243P,25,,0,
JAK.18-R01,05:32:30,05:32:40,B01669P,26,,0,
JAK.18-R01,05:33:38,05:33:48,B00481P,27,,0,
JAK.18-R01,05:34:40,05:34:50,B05889P,28,,0,
JAK.18-R01,05:35:39,05:35:49,B05695P,29,,0,
JAK.18-R01,05:37:32,05:37:42,B03318P,30,,0,
JAK.18-R01,05:38:04,05:38:14,B01316P,31,,0,
JAK.18-R01,05:39:13,05:39:23,B02509P,32,,0,
JAK.18-R01,05:40:46,05:40:56,B01317P,33,,0,
JAK.18-R01,05:41:16,05:41:26,B04417P,34,,0,
JAK.18-R01,05:42:40,05:42:50,B04738P,35,,0,
JAK.18-R01,05:43:25,05:43:35,B04082P,36,,0,
JAK.18-R01,05:44:52,05:45:02,B00898P,37,,0,
JAK.18-R01,05:45:41,05:45:51,B01988P,38,,0,
JAK.18-R01,05:46:18,05:46:28,B01281P,39,,0,
JAK.18-R01,05:47:34,05:47:44,B04699P,40,,0,
JAK.18-R01,05:48:28,05:48:38,B01550P,41,,0,
JAK.18-R01,05:49:42,05:49:52,P00275,42,,0,
JAK.18-R01,05:50:47,05:50:57,B05398P,43,,0,
JAK.18-R01,05:54:05,05:54:15,B02553P,44,,0,
JAK.18-R01,05:56:14,05:56:24,B01753P,45,,0,
JAK.18-R01,05:57:13,05:57:23,B04162P,46,,0,
JAK.18-R01,05:59:21,05:59:31,B01389P,47,,0,
JAK.18-R01,06:00:54,06:01:04,B04158P,48,,0,
JAK.18-R01,06:02:06,06:02:16,B02229P,49,,0,
JAK.18-R01,06:04:41,06:04:51,B04085P,50,,0,
JAK.18-R01,06:07:34,06:07:44,B01456P,51,,0,
JAK.18-R01,06:10:19,06:10:29,B04907P,52,,0,
JAK.18-R01,06:12:13,06:12:23,B04263P,53,,0,
JAK.18-R01,06:13:26,06:13:36,B00733P,54,,0,
JAK.18-R01,06:15:13,06:15:23,B02700P,55,,0,
JAK.18-R01,06:15:58,06:16:08,B05865P,56,,0,
JAK.18-R01,06:17:17,06:17:27,B02085P,57,,0,
JAK.18-R01,06:18:21,06:18:31,B00034P,58,,0,
JAK.18-R01,06:19:54,06:20:04,B03014P,59,,0,
JAK.18-R01,06:20:43,06:20:53,B06530P,60,,0,
JAK.32-R01,05:00:00,05:00:10,B02129P,0,,0,
JAK.32-R01,05:01:18,05:01:28,B05042P,1,,0,
JAK.32-R01,05:02:48,05:02:58,B04671P,2,,0,
JAK.32-R01,05:04:48,05:04:58,B02484P,3,,0,
JAK.32-R01,05:05:44,05:05:54,B02205P,4,,0,
JAK.32-R01,05:08:04,05:08:14,B03063P,5,,0,
JAK.32-R01,05:09:36,05:09:46,B04441P,6,,0,
JAK.32-R01,05:10:36,05:10:46,B03254P,7,,0,
JAK.32-R01,05:12:47,05:12:57,B03965P,8,,0,
JAK.32-R01,05:15:09,05:15:19,B02137P,9,,0,
JAK.32-R01,05:16:20,05:16:30,B04795P,10,,0,
JAK.32-R01,05:17:39,05:17:49,B03458P,11,,0,
JAK.32-R01,05:18:58,05:19:08,B04279P,12,,0,
JAK.32-R01,05:20:17,05:20:27,B05416P,13,,0,
JAK.32-R01,05:21:24,05:21:34,B01037P,14,,0,
JAK.32-R01,05:22:35,05:22:45,B03292P,15,,0,
JAK.32-R01,05:23:33,05:23:43,B00146P,16,,0,
JAK.32-R01,05:24:39,05:24:49,B05833P,17,,0,
JAK.32-R01,05:25:28,05:25:38,B00349P,18,,0,
JAK.32-R01,05:27:56,05:28:06,B02009P,19,,0,
JAK.32-R01,05:28:45,05:28:55,B03652P,20,,0,
JAK.32-R01,05:29:37,05:29:47,B00147P,21,,0,
JAK.32-R01,05:30:22,05:30:32,B04947P,22,,0,
JAK.32-R01,05:31:03,05:31:13,B03955P,23,,0,
JAK.32-R01,05:31:58,05:32:08,B01074P,24,,0,
JAK.32-R01,05:32:56,05:33:06,B03328P,25,,0,
JAK.32-R01,05:33:48,05:33:58,B05933P,26,,0,
JAK.32-R01,05:34:29,05:34:39,B03906P,27,,0,
JAK.32-R01,05:35:54,05:36:04,B04487P,28,,0,
JAK.32-R01,05:36:26,05:36:36,B03327P,29,,0,
JAK.32-R01,05:37:11,05:37:21,B05295P,30,,0,
JAK.32-R01,05:37:48,05:37:58,B02661P,31,,0,
JAK.32-R01,05:39:41,05:39:51,B01028P,32,,0,
JAK.32-R01,05:39:57,05:40:07,B04948P,33,,0,
JAK.32-R01,05:40:37,05:40:47,B01491P,34,,0,
JAK.32-R01,05:41:08,05:41:18,B03954P,35,,0,
JAK.32-R01,05:42:01,05:42:11,B00529P,36,,0,
JAK.32-R01,05:43:08,05:43:18,B01022P,37,,0,
JAK.32-R01,05:43:52,05:44:02,B02517P,38,,0,
JAK.32-R01,05:44:35,05:44:45,B01361P,39,,0,
JAK.32-R01,05:45:34,05:45:44,B00409P,40,,0,
JAK.32-R01,05:46:36,05:46:46,B04511P,41,,0,
JAK.32-R01,05:47:54,05:48:04,B05132P,42,,0,
JAK.32-R01,05:48:38,05:48:48,B01549P,43,,0,
JAK.32-R01,05:49:21,05:49:31,B04113P,44,,0,
JAK.32-R01,05:50:43,05:50:53,B05134P,45,,0,
JAK.32-R01,05:51:37,05:51:47,B00768P,46,,0,
JAK.32-R01,05:53:57,05:54:07,B00008P,47,,0,
JAK.32-R01,05:56:05,05:56:15,B05000P,48,,0,
JAK.32-R01,05:57:05,05:57:15,B02293P,49,,0,
JAK.32-R01,05:57:51,05:58:01,B01110P,50,,0,
JAK.32-R01,05:58:44,05:58:54,B05760P,51,,0,
JAK.32-R01,05:59:57,06:00:07,B00851P,52,,0,
JAK.32-R01,06:04:43,06:04:53,B02825P,53,,0,
JAK.43B-R02,05:00:00,05:00:10,B02828P,0,,0,
JAK.43B-R02,05:01:02,05:01:12,B00257P,1,,0,
JAK.43B-R02,05:01:25,05:01:35,B05516P,2,,0,
JAK.43B-R02,05:02:54,05:03:04,B01719P,3,,0,
JAK.43B-R02,05:07:55,05:08:05,B02864P,4,,0,
JAK.43B-R02,05:08:57,05:09:07,B01794P,5,,0,
JAK.43B-R02,05:09:58,05:10:08,B01795P,6,,0,
JAK.43B-R02,05:11:37,05:11:47,B00293P,7,,0,
JAK.43B-R02,05:14:16,05:14:26,B05517P,8,,0,
JAK.43B-R02,05:15:27,05:15:37,B03889P,9,,0,
JAK.43B-R02,05:16:55,05:17:05,B05437P,10,,0,
JAK.43B-R02,05:17:32,05:17:42,B05439P,11,,0,
JAK.43B-R02,05:18:12,05:18:22,B05436P,12,,0,
JAK.43B-R02,05:20:25,05:20:35,B04151P,13,,0,
JAK.43B-R02,05:22:36,05:22:46,B02113P,14,,0,
JAK.43B-R02,05:23:45,05:23:55,B01471P,15,,0,
JAK.43B-R02,05:25:05,05:25:15,B01000P,16,,0,
JAK.43B-R02,05:26:08,05:26:18,B05429P,17,,0,
JAK.43B-R02,05:29:57,05:30:07,B06083P,18,,0,
JAK.43B-R02,05:31:26,05:31:36,B06084P,19,,0,
JAK.43B-R02,05:32:42,05:32:52,B06273P,20,,0,
JAK.43B-R02,05:34:01,05:34:11,B06268P,21,,0,
JAK.43B-R02,05:35:10,05:35:20,B06269P,22,,0,
JAK.43B-R02,05:37:11,05:37:21,B06270P,23,,0,
JAK.43B-R02,05:38:13,05:38:23,B06271P,24,,0,
JAK.43B-R02,05:39:24,05:39:34,B06272P,25,,0,
JAK.43B-R02,05:41:48,05:41:58,B05513P,26,,0,
JAK.43B-R02,05:43:38,05:43:48,B00591P,27,,0,
JAK.43B-R02,05:44:24,05:44:34,B02122P,28,,0,
JAK.43B-R02,05:46:07,05:46:17,B00243P,29,,0,
JAK.43B-R02,05:47:37,05:47:47,B01669P,30,,0,
JAK.43B-R02,05:48:45,05:48:55,B00481P,31,,0,
JAK.43B-R02,05:49:47,05:49:57,B05889P,32,,0,
JAK.43B-R02,05:50:46,05:50:56,B05695P,33,,0,
JAK.43B-R02,05:52:39,05:52:49,B03318P,34,,0,
JAK.43B-R02,05:53:11,05:53:21,B01316P,35,,0,
